VCF_ID	BioSample_ID	Capture_Population	Spawning_Ecotype	Phenotype_ID	Population
VAb02_3_a.CEL	VAB02_3.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_40_a.CEL	VAB02_40.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_42_a.CEL	VAB02_42.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_43_a.CEL	VAB02_43.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_44_a.CEL	VAB02_44.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_45_a.CEL	VAB02_45.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_46_a.CEL	VAB02_46.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_47_a.CEL	VAB02_47.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_48_a.CEL	VAB02_48.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_49_a.CEL	VAB02_49.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_4_a.CEL	VAB02_4.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_50_a.CEL	VAB02_50.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_51_a.CEL	VAB02_51.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_52_a.CEL	VAB02_52.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_5_a.CEL	VAB02_5.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_6_a.CEL	VAB02_6.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_7_a.CEL	VAB02_7.CEL	VAB02	SPRING	VAB02_SPRING	North
VAb02_8_a.CEL	VAB02_8.CEL	VAB02	SPRING	VAB02_SPRING	North
Vab03_10_a.CEL	VAB03_10.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_12_a.CEL	VAB03_12.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_13_a.CEL	VAB03_13.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_14_a.CEL	VAB03_14.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_17_a.CEL	VAB03_17.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_18_a.CEL	VAB03_18.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_1_a.CEL	VAB03_1.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_22_a.CEL	VAB03_22.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_23_a.CEL	VAB03_23.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_24_a.CEL	VAB03_24.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_25_a.CEL	VAB03_25.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_26_a.CEL	VAB03_26.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_27_a.CEL	VAB03_27.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_29_a.CEL	VAB03_29.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_2_a.CEL	VAB03_2.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_31_a.CEL	VAB03_31.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_34_a.CEL	VAB03_34.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_35_a.CEL	VAB03_35.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_36_a.CEL	VAB03_36.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_37_a.CEL	VAB03_37.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_38_a.CEL	VAB03_38.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_39_a.CEL	VAB03_39.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_3_a.CEL	VAB03_3.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_41_a.CEL	VAB03_41.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_42_a.CEL	VAB03_42.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_43_a.CEL	VAB03_43.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_46_a.CEL	VAB03_46.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_47_a.CEL	VAB03_47.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_48_a.CEL	VAB03_48.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_49_a.CEL	VAB03_49.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_4_a.CEL	VAB03_4.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_5_a.CEL	VAB03_5.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_6_a.CEL	VAB03_6.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_7_a.CEL	VAB03_7.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab03_9_a.CEL	VAB03_9.CEL	VAB03	SPRING	VAB03_SPRING	North
Vab04_19_a.CEL	VAB04_19.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_10_a.CEL	VAB04_10.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_11_a.CEL	VAB04_11.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_14_a.CEL	VAB04_14.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_17_a.CEL	VAB04_17.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_18_a.CEL	VAB04_18.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_1_a.CEL	VAB04_1.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_20_a.CEL	VAB04_20.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_21_a.CEL	VAB04_21.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_25_a.CEL	VAB04_25.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_26_a.CEL	VAB04_26.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_28_a.CEL	VAB04_28.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_29_a.CEL	VAB04_29.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_2_a.CEL	VAB04_2.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_30_a.CEL	VAB04_30.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_31_a.CEL	VAB04_31.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_35_a.CEL	VAB04_35.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_36_a.CEL	VAB04_36.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_38_a.CEL	VAB04_38.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_45_a.CEL	VAB04_45.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_49_a.CEL	VAB04_49.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_50_a.CEL	VAB04_50.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_56_a.CEL	VAB04_56.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_57_a.CEL	VAB04_57.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_58_a.CEL	VAB04_58.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_5_a.CEL	VAB04_5.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_60_a.CEL	VAB04_60.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_63_a.CEL	VAB04_63.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_64_a.CEL	VAB04_64.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_67_a.CEL	VAB04_67.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_69_a.CEL	VAB04_69.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_76_a.CEL	VAB04_76.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_77_a.CEL	VAB04_77.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_7_a.CEL	VAB04_7.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_80_a.CEL	VAB04_80.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_81_a.CEL	VAB04_81.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_88_a.CEL	VAB04_88.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_90_a.CEL	VAB04_90.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab04_9_a.CEL	VAB04_9.CEL	VAB04	SPRING	VAB04_SPRING	North
Vab05_10_a.CEL	VAB05_10.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_11_a.CEL	VAB05_11.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_12_a.CEL	VAB05_12.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_13_a.CEL	VAB05_13.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_14_a.CEL	VAB05_14.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_17_a.CEL	VAB05_17.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_18_a.CEL	VAB05_18.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_19_a.CEL	VAB05_19.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_1_a.CEL	VAB05_1.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_20_a.CEL	VAB05_20.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_21_a.CEL	VAB05_21.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_22_a.CEL	VAB05_22.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_24_a.CEL	VAB05_24.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_25_a.CEL	VAB05_25.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_26_a.CEL	VAB05_26.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_27_a.CEL	VAB05_27.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_28_a.CEL	VAB05_28.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_29_a.CEL	VAB05_29.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_2_a.CEL	VAB05_2.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_30_a.CEL	VAB05_30.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_32_a.CEL	VAB05_32.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_34_a.CEL	VAB05_34.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_36_a.CEL	VAB05_36.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_37_a.CEL	VAB05_37.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_38_a.CEL	VAB05_38.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_39_a.CEL	VAB05_39.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_3_a.CEL	VAB05_3.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_41_a.CEL	VAB05_41.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_43_a.CEL	VAB05_43.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_44_a.CEL	VAB05_44.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_46_a.CEL	VAB05_46.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_47_a.CEL	VAB05_47.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_48_a.CEL	VAB05_48.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_49_a.CEL	VAB05_49.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_4_a.CEL	VAB05_4.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_52_a.CEL	VAB05_52.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_53_a.CEL	VAB05_53.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_54_a.CEL	VAB05_54.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_55_a.CEL	VAB05_55.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_6_a.CEL	VAB05_6.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_8_a.CEL	VAB05_8.CEL	VAB05	SPRING	VAB05_SPRING	North
Vab05_9_a.CEL	VAB05_9.CEL	VAB05	SPRING	VAB05_SPRING	North
VA-b6_10.CEL	VAB6_10.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_11.CEL	VAB6_11.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_12.CEL	VAB6_12.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_13.CEL	VAB6_13.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_16.CEL	VAB6_16.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_17.CEL	VAB6_17.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_18.CEL	VAB6_18.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_19.CEL	VAB6_19.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_2.CEL	VAB6_2.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_20.CEL	VAB6_20.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_24.CEL	VAB6_24.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_25.CEL	VAB6_25.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_26.CEL	VAB6_26.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_3.CEL	VAB6_3.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_31.CEL	VAB6_31.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_32.CEL	VAB6_32.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_33.CEL	VAB6_33.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_36.CEL	VAB6_36.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_37.CEL	VAB6_37.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_38.CEL	VAB6_38.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_39.CEL	VAB6_39.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_4.CEL	VAB6_4.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_41.CEL	VAB6_41.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_42.CEL	VAB6_42.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_44.CEL	VAB6_44.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_45.CEL	VAB6_45.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_48.CEL	VAB6_48.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_49.CEL	VAB6_49.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_50.CEL	VAB6_50.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_52.CEL	VAB6_52.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_54.CEL	VAB6_54.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_56.CEL	VAB6_56.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_59.CEL	VAB6_59.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_64.CEL	VAB6_64.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_65.CEL	VAB6_65.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_68.CEL	VAB6_68.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_69.CEL	VAB6_69.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_7.CEL	VAB6_7.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA-b6_8.CEL	VAB6_8.CEL	VAB06	SPRING	VAB06_SPRING	Central
VA_b15_1.CEL	VAB15_1.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_10.CEL	VAB15_10.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_13.CEL	VAB15_13.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_14.CEL	VAB15_14.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_15.CEL	VAB15_15.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_17.CEL	VAB15_17.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_19.CEL	VAB15_19.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_20.CEL	VAB15_20.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_22.CEL	VAB15_22.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_23.CEL	VAB15_23.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_26.CEL	VAB15_26.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_27.CEL	VAB15_27.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_29.CEL	VAB15_29.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_3.CEL	VAB15_3.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_31.CEL	VAB15_31.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_32.CEL	VAB15_32.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_33.CEL	VAB15_33.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_34.CEL	VAB15_34.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_35.CEL	VAB15_35.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_36.CEL	VAB15_36.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_37.CEL	VAB15_37.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_39.CEL	VAB15_39.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_4.CEL	VAB15_4.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_40.CEL	VAB15_40.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_41.CEL	VAB15_41.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_43.CEL	VAB15_43.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_45.CEL	VAB15_45.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_48.CEL	VAB15_48.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b15_7.CEL	VAB15_7.CEL	VAB15	SPRING	VAB15_SPRING	North
VA_b16_10.CEL	VAB16_10.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_11.CEL	VAB16_11.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_12.CEL	VAB16_12.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_14.CEL	VAB16_14.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_16.CEL	VAB16_16.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_17.CEL	VAB16_17.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_2.CEL	VAB16_2.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_20.CEL	VAB16_20.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_21.CEL	VAB16_21.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_22.CEL	VAB16_22.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_24.CEL	VAB16_24.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_25.CEL	VAB16_25.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_27.CEL	VAB16_27.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_29.CEL	VAB16_29.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_3.CEL	VAB16_3.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_31.CEL	VAB16_31.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_33.CEL	VAB16_33.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_36.CEL	VAB16_36.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_37.CEL	VAB16_37.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_4.CEL	VAB16_4.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_40.CEL	VAB16_40.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_43.CEL	VAB16_43.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_44.CEL	VAB16_44.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_48.CEL	VAB16_48.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_49.CEL	VAB16_49.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_5.CEL	VAB16_5.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_6.CEL	VAB16_6.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_8.CEL	VAB16_8.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b16_9.CEL	VAB16_9.CEL	VAB16	SPRING	VAB16_SPRING	North
VA_b17_1.CEL	VAB17_1.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_10.CEL	VAB17_10.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_15.CEL	VAB17_15.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_16.CEL	VAB17_16.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_17.CEL	VAB17_17.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_18.CEL	VAB17_18.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_20.CEL	VAB17_20.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_21.CEL	VAB17_21.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_24.CEL	VAB17_24.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_25.CEL	VAB17_25.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_27.CEL	VAB17_27.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_28.CEL	VAB17_28.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_29.CEL	VAB17_29.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_31.CEL	VAB17_31.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_32.CEL	VAB17_32.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_35.CEL	VAB17_35.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_36.CEL	VAB17_36.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_37.CEL	VAB17_37.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_38.CEL	VAB17_38.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_39.CEL	VAB17_39.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_42.CEL	VAB17_42.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_43.CEL	VAB17_43.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_44.CEL	VAB17_44.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_46.CEL	VAB17_46.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_48.CEL	VAB17_48.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_49.CEL	VAB17_49.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_50.CEL	VAB17_50.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_6.CEL	VAB17_6.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_7.CEL	VAB17_7.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b17_9.CEL	VAB17_9.CEL	VAB17	SPRING	VAB17_SPRING	North
VA_b18_1.CEL	VAB18_1.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_17.CEL	VAB18_17.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_18.CEL	VAB18_18.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_21.CEL	VAB18_21.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_22.CEL	VAB18_22.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_25.CEL	VAB18_25.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_26.CEL	VAB18_26.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_28.CEL	VAB18_28.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_29.CEL	VAB18_29.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_32.CEL	VAB18_32.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_33.CEL	VAB18_33.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_35.CEL	VAB18_35.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_36.CEL	VAB18_36.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_38.CEL	VAB18_38.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_4.CEL	VAB18_4.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_43.CEL	VAB18_43.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_44.CEL	VAB18_44.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_46.CEL	VAB18_46.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_47.CEL	VAB18_47.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_49.CEL	VAB18_49.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_6.CEL	VAB18_6.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b18_9.CEL	VAB18_9.CEL	VAB18	SPRING	VAB18_SPRING	North
VA_b19_10.CEL	VAB19_10.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_13.CEL	VAB19_13.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_16.CEL	VAB19_16.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_18.CEL	VAB19_18.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_20.CEL	VAB19_20.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_26.CEL	VAB19_26.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_32.CEL	VAB19_32.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_33.CEL	VAB19_33.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_35.CEL	VAB19_35.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_37.CEL	VAB19_37.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_38.CEL	VAB19_38.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_39.CEL	VAB19_39.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_45.CEL	VAB19_45.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_47.CEL	VAB19_47.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_53.CEL	VAB19_53.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_54.CEL	VAB19_54.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_55.CEL	VAB19_55.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_57.CEL	VAB19_57.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_58.CEL	VAB19_58.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b19_6.CEL	VAB19_6.CEL	VAB19	SPRING	VAB19_SPRING	North
VA_b20_17.CEL	VAB20_17.CEL	VAB20	SPRING	VAB20_SPRING	Central
VA_b20_18.CEL	VAB20_18.CEL	VAB20	SPRING	VAB20_SPRING	Central
VA_b20_19.CEL	VAB20_19.CEL	VAB20	SPRING	VAB20_SPRING	Central
